feature,mean_abs_shap
cat__PROD_SRVC_ID_54868062100,0.0
cat__PROD_SRVC_ID_54868062004,0.0
cat__PROD_SRVC_ID_54868062001,0.0
cat__PROD_SRVC_ID_54868060500,0.0
cat__PROD_SRVC_ID_54868060400,0.0
cat__PROD_SRVC_ID_54868047301,0.0
cat__PROD_SRVC_ID_54868045300,0.0
cat__PROD_SRVC_ID_54868037601,0.0
cat__PROD_SRVC_ID_54868062901,0.0
cat__PROD_SRVC_ID_54868006600,0.0
cat__PROD_SRVC_ID_54868006508,0.0
cat__PROD_SRVC_ID_54868006505,0.0
cat__PROD_SRVC_ID_54868006502,0.0
cat__PROD_SRVC_ID_54868006406,0.0
cat__PROD_SRVC_ID_54868005809,0.0
cat__PROD_SRVC_ID_54868005808,0.0
cat__PROD_SRVC_ID_54868005806,0.0
cat__PROD_SRVC_ID_54868005803,0.0
cat__PROD_SRVC_ID_54868005802,0.0
cat__PROD_SRVC_ID_54868009702,0.0
cat__PROD_SRVC_ID_54868005707,0.0
cat__PROD_SRVC_ID_54868005706,0.0
cat__PROD_SRVC_ID_54868005700,0.0
cat__PROD_SRVC_ID_54868005604,0.0
cat__PROD_SRVC_ID_54868005603,0.0
cat__PROD_SRVC_ID_54868005602,0.0
cat__PROD_SRVC_ID_54868005601,0.0
cat__PROD_SRVC_ID_54868005303,0.0
cat__PROD_SRVC_ID_54868005302,0.0
cat__PROD_SRVC_ID_54868005201,0.0
cat__PROD_SRVC_ID_54868005800,0.0
cat__PROD_SRVC_ID_54868009700,0.0
cat__PROD_SRVC_ID_54868009201,0.0
cat__PROD_SRVC_ID_54868008903,0.0
cat__PROD_SRVC_ID_54868008900,0.0
cat__PROD_SRVC_ID_54868008806,0.0
cat__PROD_SRVC_ID_54868008801,0.0
cat__PROD_SRVC_ID_54868008400,0.0
cat__PROD_SRVC_ID_54868007906,0.0
cat__PROD_SRVC_ID_54868007700,0.0
cat__PROD_SRVC_ID_54868007603,0.0
cat__PROD_SRVC_ID_54868006604,0.0
cat__PROD_SRVC_ID_54868007600,0.0
cat__PROD_SRVC_ID_54868007504,0.0
cat__PROD_SRVC_ID_54868007307,0.0
cat__PROD_SRVC_ID_54868007209,0.0
cat__PROD_SRVC_ID_54868007203,0.0
cat__PROD_SRVC_ID_54868007200,0.0
cat__PROD_SRVC_ID_54868007109,0.0
cat__PROD_SRVC_ID_54868007102,0.0
cat__PROD_SRVC_ID_54868006705,0.0
cat__PROD_SRVC_ID_54868006605,0.0
cat__PROD_SRVC_ID_54868007602,0.0
cat__PROD_SRVC_ID_54868118401,0.0
cat__PROD_SRVC_ID_54868115201,0.0
cat__PROD_SRVC_ID_54868113804,0.0
cat__PROD_SRVC_ID_54868111905,0.0
cat__PROD_SRVC_ID_54868110102,0.0
cat__PROD_SRVC_ID_54868110100,0.0
cat__PROD_SRVC_ID_54868109701,0.0
cat__PROD_SRVC_ID_54868109306,0.0
cat__PROD_SRVC_ID_54868109305,0.0
cat__PROD_SRVC_ID_54868067100,0.0
cat__PROD_SRVC_ID_54868109201,0.0
cat__PROD_SRVC_ID_54868109005,0.0
cat__PROD_SRVC_ID_54868109004,0.0
cat__PROD_SRVC_ID_54868109001,0.0
cat__PROD_SRVC_ID_54868108901,0.0
cat__PROD_SRVC_ID_54868107805,0.0
cat__PROD_SRVC_ID_54868107405,0.0
cat__PROD_SRVC_ID_54868107305,0.0
cat__PROD_SRVC_ID_54868107102,0.0
cat__PROD_SRVC_ID_54868107001,0.0
cat__PROD_SRVC_ID_54868109303,0.0
cat__PROD_SRVC_ID_54868148601,0.0
cat__PROD_SRVC_ID_54868144303,0.0
cat__PROD_SRVC_ID_54868144200,0.0
cat__PROD_SRVC_ID_54868130201,0.0
cat__PROD_SRVC_ID_54868129602,0.0
cat__PROD_SRVC_ID_54868129601,0.0
cat__PROD_SRVC_ID_54868129501,0.0
cat__PROD_SRVC_ID_54868129301,0.0
cat__PROD_SRVC_ID_54868128201,0.0
cat__PROD_SRVC_ID_54868126100,0.0
cat__PROD_SRVC_ID_54868118501,0.0
cat__PROD_SRVC_ID_54868125906,0.0
cat__PROD_SRVC_ID_54868125300,0.0
cat__PROD_SRVC_ID_54868124501,0.0
cat__PROD_SRVC_ID_54868124403,0.0
cat__PROD_SRVC_ID_54868124402,0.0
cat__PROD_SRVC_ID_54868124301,0.0
cat__PROD_SRVC_ID_54868123401,0.0
cat__PROD_SRVC_ID_54868123400,0.0
cat__PROD_SRVC_ID_54868122301,0.0
cat__PROD_SRVC_ID_54868120300,0.0
cat__PROD_SRVC_ID_54868125907,0.0
cat__PROD_SRVC_ID_54868083603,0.0
cat__PROD_SRVC_ID_54868082500,0.0
cat__PROD_SRVC_ID_54868082001,0.0
cat__PROD_SRVC_ID_54868080503,0.0
cat__PROD_SRVC_ID_54868080502,0.0
cat__PROD_SRVC_ID_54868080501,0.0
cat__PROD_SRVC_ID_54868079400,0.0
cat__PROD_SRVC_ID_54868079202,0.0
cat__PROD_SRVC_ID_54868078802,0.0
cat__PROD_SRVC_ID_54868078801,0.0
cat__PROD_SRVC_ID_54868106302,0.0
cat__PROD_SRVC_ID_54868070004,0.0
cat__PROD_SRVC_ID_54868070003,0.0
cat__PROD_SRVC_ID_54868069602,0.0
cat__PROD_SRVC_ID_54868069601,0.0
cat__PROD_SRVC_ID_54868069402,0.0
cat__PROD_SRVC_ID_54868069100,0.0
cat__PROD_SRVC_ID_54868068602,0.0
cat__PROD_SRVC_ID_54868068601,0.0
cat__PROD_SRVC_ID_54868068600,0.0
cat__PROD_SRVC_ID_54868067800,0.0
cat__PROD_SRVC_ID_54868077800,0.0
cat__PROD_SRVC_ID_54868102000,0.0
cat__PROD_SRVC_ID_54868101901,0.0
cat__PROD_SRVC_ID_54868101501,0.0
cat__PROD_SRVC_ID_54868101103,0.0
cat__PROD_SRVC_ID_54868100603,0.0
cat__PROD_SRVC_ID_54868100500,0.0
cat__PROD_SRVC_ID_54868100401,0.0
cat__PROD_SRVC_ID_54868100100,0.0
cat__PROD_SRVC_ID_54868099800,0.0
cat__PROD_SRVC_ID_54868096901,0.0
cat__PROD_SRVC_ID_54868084300,0.0
cat__PROD_SRVC_ID_54868093904,0.0
cat__PROD_SRVC_ID_54868093204,0.0
cat__PROD_SRVC_ID_54868092700,0.0
cat__PROD_SRVC_ID_54868090701,0.0
cat__PROD_SRVC_ID_54868089003,0.0
cat__PROD_SRVC_ID_54868088905,0.0
cat__PROD_SRVC_ID_54868087701,0.0
cat__PROD_SRVC_ID_54868087700,0.0
cat__PROD_SRVC_ID_54868087504,0.0
cat__PROD_SRVC_ID_54868084301,0.0
cat__PROD_SRVC_ID_54868095000,0.0
cat__PROD_SRVC_ID_53489050405,0.0
cat__PROD_SRVC_ID_53489050403,0.0
cat__PROD_SRVC_ID_53489050310,0.0
cat__PROD_SRVC_ID_53489050001,0.0
cat__PROD_SRVC_ID_53489047902,0.0
cat__PROD_SRVC_ID_53489046903,0.0
cat__PROD_SRVC_ID_53489046901,0.0
cat__PROD_SRVC_ID_53489046803,0.0
cat__PROD_SRVC_ID_53489046705,0.0
cat__PROD_SRVC_ID_54569457007,0.0
cat__PROD_SRVC_ID_53489037605,0.0
cat__PROD_SRVC_ID_53489037310,0.0
cat__PROD_SRVC_ID_53489037306,0.0
cat__PROD_SRVC_ID_53489036701,0.0
cat__PROD_SRVC_ID_53489036605,0.0
cat__PROD_SRVC_ID_53489035607,0.0
cat__PROD_SRVC_ID_53489035606,0.0
cat__PROD_SRVC_ID_53489035507,0.0
cat__PROD_SRVC_ID_53489035506,0.0
cat__PROD_SRVC_ID_53489035503,0.0
cat__PROD_SRVC_ID_53489043101,0.0
cat__PROD_SRVC_ID_53489060705,0.0
cat__PROD_SRVC_ID_53489060703,0.0
cat__PROD_SRVC_ID_53489058510,0.0
cat__PROD_SRVC_ID_53489056705,0.0
cat__PROD_SRVC_ID_53489056505,0.0
cat__PROD_SRVC_ID_53489055607,0.0
cat__PROD_SRVC_ID_53489055507,0.0
cat__PROD_SRVC_ID_53489055305,0.0
cat__PROD_SRVC_ID_53489055210,0.0
cat__PROD_SRVC_ID_53489053603,0.0
cat__PROD_SRVC_ID_53489050501,0.0
cat__PROD_SRVC_ID_53489053201,0.0
cat__PROD_SRVC_ID_53489053110,0.0
cat__PROD_SRVC_ID_53489053105,0.0
cat__PROD_SRVC_ID_53489053103,0.0
cat__PROD_SRVC_ID_53489053102,0.0
cat__PROD_SRVC_ID_53489053005,0.0
cat__PROD_SRVC_ID_53489052903,0.0
cat__PROD_SRVC_ID_53489051007,0.0
cat__PROD_SRVC_ID_53489050510,0.0
cat__PROD_SRVC_ID_53489050506,0.0
cat__PROD_SRVC_ID_53489053602,0.0
cat__PROD_SRVC_ID_53489016610,0.0
cat__PROD_SRVC_ID_53489016605,0.0
cat__PROD_SRVC_ID_53489016603,0.0
cat__PROD_SRVC_ID_53489016105,0.0
cat__PROD_SRVC_ID_53489016102,0.0
cat__PROD_SRVC_ID_53489015510,0.0
cat__PROD_SRVC_ID_53489015410,0.0
cat__PROD_SRVC_ID_53489015303,0.0
cat__PROD_SRVC_ID_53489015210,0.0
cat__PROD_SRVC_ID_53489015205,0.0
cat__PROD_SRVC_ID_53489035406,0.0
cat__PROD_SRVC_ID_53489015010,0.0
cat__PROD_SRVC_ID_53489014910,0.0
cat__PROD_SRVC_ID_53489014701,0.0
cat__PROD_SRVC_ID_53489014401,0.0
cat__PROD_SRVC_ID_53489014310,0.0
cat__PROD_SRVC_ID_53489014305,0.0
cat__PROD_SRVC_ID_53489014301,0.0
cat__PROD_SRVC_ID_53489012605,0.0
cat__PROD_SRVC_ID_53489012501,0.0
cat__PROD_SRVC_ID_53489012201,0.0
cat__PROD_SRVC_ID_53489015204,0.0
cat__PROD_SRVC_ID_53489034910,0.0
cat__PROD_SRVC_ID_53489034810,0.0
cat__PROD_SRVC_ID_53489033201,0.0
cat__PROD_SRVC_ID_53489032910,0.0
cat__PROD_SRVC_ID_53489032906,0.0
cat__PROD_SRVC_ID_53489032901,0.0
cat__PROD_SRVC_ID_53489032810,0.0
cat__PROD_SRVC_ID_53489032803,0.0
cat__PROD_SRVC_ID_53489032802,0.0
cat__PROD_SRVC_ID_53489031310,0.0
cat__PROD_SRVC_ID_53489016701,0.0
cat__PROD_SRVC_ID_53489029003,0.0
cat__PROD_SRVC_ID_53489028901,0.0
cat__PROD_SRVC_ID_53489028603,0.0
cat__PROD_SRVC_ID_53489025001,0.0
cat__PROD_SRVC_ID_53489022501,0.0
cat__PROD_SRVC_ID_53489020701,0.0
cat__PROD_SRVC_ID_53489017710,0.0
cat__PROD_SRVC_ID_53489017703,0.0
cat__PROD_SRVC_ID_53489017602,0.0
cat__PROD_SRVC_ID_53489016902,0.0
cat__PROD_SRVC_ID_53489030301,0.0
cat__PROD_SRVC_ID_53808020301,0.0
cat__PROD_SRVC_ID_53807013903,0.0
cat__PROD_SRVC_ID_53746027705,0.0
cat__PROD_SRVC_ID_53746027401,0.0
cat__PROD_SRVC_ID_53746027202,0.0
cat__PROD_SRVC_ID_53746021810,0.0
cat__PROD_SRVC_ID_53746019001,0.0
cat__PROD_SRVC_ID_53746017905,0.0
cat__PROD_SRVC_ID_53746017810,0.0
cat__PROD_SRVC_ID_53489060706,0.0
cat__PROD_SRVC_ID_53746013505,0.0
cat__PROD_SRVC_ID_53746013118,0.0
cat__PROD_SRVC_ID_53746013110,0.0
cat__PROD_SRVC_ID_53746011901,0.0
cat__PROD_SRVC_ID_53746010901,0.0
cat__PROD_SRVC_ID_53746007801,0.0
cat__PROD_SRVC_ID_53650000602,0.0
cat__PROD_SRVC_ID_53506074460,0.0
cat__PROD_SRVC_ID_53506074130,0.0
cat__PROD_SRVC_ID_53506070860,0.0
cat__PROD_SRVC_ID_53746013550,0.0
cat__PROD_SRVC_ID_53808079201,0.0
cat__PROD_SRVC_ID_53808077201,0.0
cat__PROD_SRVC_ID_53808076801,0.0
cat__PROD_SRVC_ID_53808075401,0.0
cat__PROD_SRVC_ID_53808074501,0.0
cat__PROD_SRVC_ID_53808074401,0.0
cat__PROD_SRVC_ID_53808070401,0.0
cat__PROD_SRVC_ID_53808070101,0.0
cat__PROD_SRVC_ID_53808066301,0.0
cat__PROD_SRVC_ID_53808065801,0.0
cat__PROD_SRVC_ID_53808020501,0.0
cat__PROD_SRVC_ID_53808039301,0.0
cat__PROD_SRVC_ID_53808038401,0.0
cat__PROD_SRVC_ID_53808036801,0.0
cat__PROD_SRVC_ID_53808034601,0.0
cat__PROD_SRVC_ID_53808032901,0.0
cat__PROD_SRVC_ID_53808031501,0.0
cat__PROD_SRVC_ID_53808030801,0.0
cat__PROD_SRVC_ID_53808030602,0.0
cat__PROD_SRVC_ID_53808026001,0.0
cat__PROD_SRVC_ID_53808022901,0.0
cat__PROD_SRVC_ID_53808039601,0.0
cat__PROD_SRVC_ID_53492201301,0.0
cat__PROD_SRVC_ID_53492103002,0.0
cat__PROD_SRVC_ID_53492102102,0.0
cat__PROD_SRVC_ID_53492101903,0.0
cat__PROD_SRVC_ID_53492101402,0.0
cat__PROD_SRVC_ID_53492101201,0.0
cat__PROD_SRVC_ID_53492051803,0.0
cat__PROD_SRVC_ID_53492001303,0.0
cat__PROD_SRVC_ID_53489065303,0.0
cat__PROD_SRVC_ID_53489064790,0.0
cat__PROD_SRVC_ID_53506013920,0.0
cat__PROD_SRVC_ID_53489061801,0.0
cat__PROD_SRVC_ID_53489061706,0.0
cat__PROD_SRVC_ID_53489060910,0.0
cat__PROD_SRVC_ID_53489060907,0.0
cat__PROD_SRVC_ID_53489060810,0.0
cat__PROD_SRVC_ID_53489060807,0.0
cat__PROD_SRVC_ID_53489060806,0.0
cat__PROD_SRVC_ID_53489060805,0.0
cat__PROD_SRVC_ID_53489060801,0.0
cat__PROD_SRVC_ID_53489060710,0.0
cat__PROD_SRVC_ID_53489061910,0.0
cat__PROD_SRVC_ID_53492303701,0.0
cat__PROD_SRVC_ID_53492303601,0.0
cat__PROD_SRVC_ID_53492303301,0.0
cat__PROD_SRVC_ID_53492302901,0.0
cat__PROD_SRVC_ID_53492302802,0.0
cat__PROD_SRVC_ID_53492302504,0.0
cat__PROD_SRVC_ID_53492302401,0.0
cat__PROD_SRVC_ID_53492302201,0.0
cat__PROD_SRVC_ID_53492301601,0.0
cat__PROD_SRVC_ID_53492301502,0.0
cat__PROD_SRVC_ID_53492201303,0.0
cat__PROD_SRVC_ID_53492301203,0.0
cat__PROD_SRVC_ID_53492301101,0.0
cat__PROD_SRVC_ID_53492301003,0.0
cat__PROD_SRVC_ID_53492301001,0.0
cat__PROD_SRVC_ID_53492300902,0.0
cat__PROD_SRVC_ID_53492300701,0.0
cat__PROD_SRVC_ID_53492300602,0.0
cat__PROD_SRVC_ID_53492254201,0.0
cat__PROD_SRVC_ID_53492250401,0.0
cat__PROD_SRVC_ID_53492201901,0.0
cat__PROD_SRVC_ID_53492301302,0.0
cat__PROD_SRVC_ID_53002048840,0.0
cat__PROD_SRVC_ID_53002048720,0.0
cat__PROD_SRVC_ID_53002048290,0.0
cat__PROD_SRVC_ID_53002047200,0.0
cat__PROD_SRVC_ID_53002046330,0.0
cat__PROD_SRVC_ID_53002045130,0.0
cat__PROD_SRVC_ID_53002044660,0.0
cat__PROD_SRVC_ID_53002044420,0.0
cat__PROD_SRVC_ID_53002043450,0.0
cat__PROD_SRVC_ID_53489011710,0.0
cat__PROD_SRVC_ID_53002043030,0.0
cat__PROD_SRVC_ID_53002043000,0.0
cat__PROD_SRVC_ID_53002041760,0.0
cat__PROD_SRVC_ID_53002041700,0.0
cat__PROD_SRVC_ID_53002041320,0.0
cat__PROD_SRVC_ID_53002039910,0.0
cat__PROD_SRVC_ID_53002039800,0.0
cat__PROD_SRVC_ID_53002039530,0.0
cat__PROD_SRVC_ID_53002039140,0.0
cat__PROD_SRVC_ID_53002039124,0.0
cat__PROD_SRVC_ID_53002043090,0.0
cat__PROD_SRVC_ID_53002087071,0.0
cat__PROD_SRVC_ID_53002086373,0.0
cat__PROD_SRVC_ID_53002086173,0.0
cat__PROD_SRVC_ID_53002086073,0.0
cat__PROD_SRVC_ID_53002085671,0.0
cat__PROD_SRVC_ID_53002084873,0.0
cat__PROD_SRVC_ID_53002084871,0.0
cat__PROD_SRVC_ID_53002084764,0.0
cat__PROD_SRVC_ID_53002084373,0.0
cat__PROD_SRVC_ID_53002084272,0.0
cat__PROD_SRVC_ID_53002048920,0.0
cat__PROD_SRVC_ID_53002084072,0.0
cat__PROD_SRVC_ID_53002082867,0.0
cat__PROD_SRVC_ID_53002081471,0.0
cat__PROD_SRVC_ID_53002057550,0.0
cat__PROD_SRVC_ID_53002057060,0.0
cat__PROD_SRVC_ID_53002057030,0.0
cat__PROD_SRVC_ID_53002057000,0.0
cat__PROD_SRVC_ID_53002055560,0.0
cat__PROD_SRVC_ID_53002051990,0.0
cat__PROD_SRVC_ID_53002049160,0.0
cat__PROD_SRVC_ID_53002084271,0.0
cat__PROD_SRVC_ID_53002036060,0.0
cat__PROD_SRVC_ID_53002036030,0.0
cat__PROD_SRVC_ID_53002036000,0.0
cat__PROD_SRVC_ID_53002035930,0.0
cat__PROD_SRVC_ID_53002035640,0.0
cat__PROD_SRVC_ID_53002035630,0.0
cat__PROD_SRVC_ID_53002035230,0.0
cat__PROD_SRVC_ID_53002035221,0.0
cat__PROD_SRVC_ID_53002035112,0.0
cat__PROD_SRVC_ID_53002034960,0.0
cat__PROD_SRVC_ID_53002039110,0.0
cat__PROD_SRVC_ID_53002034930,0.0
cat__PROD_SRVC_ID_53002034915,0.0
cat__PROD_SRVC_ID_53002034730,0.0
cat__PROD_SRVC_ID_53002034700,0.0
cat__PROD_SRVC_ID_53002034520,0.0
cat__PROD_SRVC_ID_53002034516,0.0
cat__PROD_SRVC_ID_53002034030,0.0
cat__PROD_SRVC_ID_53002034015,0.0
cat__PROD_SRVC_ID_53002033730,0.0
cat__PROD_SRVC_ID_53002033640,0.0
cat__PROD_SRVC_ID_53002034950,0.0
cat__PROD_SRVC_ID_53002038914,0.0
cat__PROD_SRVC_ID_53002038388,0.0
cat__PROD_SRVC_ID_53002038260,0.0
cat__PROD_SRVC_ID_53002038230,0.0
cat__PROD_SRVC_ID_53002038210,0.0
cat__PROD_SRVC_ID_53002038010,0.0
cat__PROD_SRVC_ID_53002037515,0.0
cat__PROD_SRVC_ID_53002037315,0.0
cat__PROD_SRVC_ID_53002037312,0.0
cat__PROD_SRVC_ID_53002037030,0.0
cat__PROD_SRVC_ID_53002036200,0.0
cat__PROD_SRVC_ID_53002036921,0.0
cat__PROD_SRVC_ID_53002036920,0.0
cat__PROD_SRVC_ID_53002036660,0.0
cat__PROD_SRVC_ID_53002036650,0.0
cat__PROD_SRVC_ID_53002036630,0.0
cat__PROD_SRVC_ID_53002036500,0.0
cat__PROD_SRVC_ID_53002036450,0.0
cat__PROD_SRVC_ID_53002036420,0.0
cat__PROD_SRVC_ID_53002036315,0.0
cat__PROD_SRVC_ID_53002036220,0.0
cat__PROD_SRVC_ID_53002037000,0.0
cat__PROD_SRVC_ID_53104015301,0.0
cat__PROD_SRVC_ID_53104014206,0.0
cat__PROD_SRVC_ID_53104013707,0.0
cat__PROD_SRVC_ID_53104012205,0.0
cat__PROD_SRVC_ID_53104012104,0.0
cat__PROD_SRVC_ID_53104011207,0.0
cat__PROD_SRVC_ID_53104011205,0.0
cat__PROD_SRVC_ID_53104010504,0.0
cat__PROD_SRVC_ID_53014083590,0.0
cat__PROD_SRVC_ID_53002087072,0.0
cat__PROD_SRVC_ID_53002107403,0.0
cat__PROD_SRVC_ID_53002107402,0.0
cat__PROD_SRVC_ID_53002107400,0.0
cat__PROD_SRVC_ID_53002106605,0.0
cat__PROD_SRVC_ID_53002106506,0.0
cat__PROD_SRVC_ID_53002105909,0.0
cat__PROD_SRVC_ID_53002105900,0.0
cat__PROD_SRVC_ID_53002105405,0.0
cat__PROD_SRVC_ID_53002105206,0.0
cat__PROD_SRVC_ID_53002105205,0.0
cat__PROD_SRVC_ID_53014021624,0.0
cat__PROD_SRVC_ID_53489011705,0.0
cat__PROD_SRVC_ID_53489011701,0.0
cat__PROD_SRVC_ID_53489011610,0.0
cat__PROD_SRVC_ID_53489011555,0.0
cat__PROD_SRVC_ID_53489011501,0.0
cat__PROD_SRVC_ID_53489011110,0.0
cat__PROD_SRVC_ID_53489011101,0.0
cat__PROD_SRVC_ID_53489011006,0.0
cat__PROD_SRVC_ID_53489010801,0.0
cat__PROD_SRVC_ID_53489010407,0.0
cat__PROD_SRVC_ID_53169010201,0.0
cat__PROD_SRVC_ID_53489010110,0.0
cat__PROD_SRVC_ID_53467017100,0.0
cat__PROD_SRVC_ID_53268034110,0.0
cat__PROD_SRVC_ID_53265041411,0.0
cat__PROD_SRVC_ID_53261061225,0.0
cat__PROD_SRVC_ID_53261033601,0.0
cat__PROD_SRVC_ID_53261004501,0.0
cat__PROD_SRVC_ID_53258022201,0.0
cat__PROD_SRVC_ID_53258016413,0.0
cat__PROD_SRVC_ID_53169010501,0.0
cat__PROD_SRVC_ID_53489010401,0.0
cat__PROD_SRVC_ID_53002101809,0.0
cat__PROD_SRVC_ID_53002101806,0.0
cat__PROD_SRVC_ID_53002101805,0.0
cat__PROD_SRVC_ID_53002101803,0.0
cat__PROD_SRVC_ID_53002101606,0.0
cat__PROD_SRVC_ID_53002101100,0.0
cat__PROD_SRVC_ID_53002100506,0.0
cat__PROD_SRVC_ID_53002095371,0.0
cat__PROD_SRVC_ID_53002093363,0.0
cat__PROD_SRVC_ID_53002092573,0.0
cat__PROD_SRVC_ID_53002105203,0.0
cat__PROD_SRVC_ID_53002092501,0.0
cat__PROD_SRVC_ID_53002092068,0.0
cat__PROD_SRVC_ID_53002091663,0.0
cat__PROD_SRVC_ID_53002090759,0.0
cat__PROD_SRVC_ID_53002090559,0.0
cat__PROD_SRVC_ID_53002090264,0.0
cat__PROD_SRVC_ID_53002088099,0.0
cat__PROD_SRVC_ID_53002087758,0.0
cat__PROD_SRVC_ID_53002087372,0.0
cat__PROD_SRVC_ID_53002087371,0.0
cat__PROD_SRVC_ID_53002092572,0.0
cat__PROD_SRVC_ID_53002105202,0.0
cat__PROD_SRVC_ID_53002104803,0.0
cat__PROD_SRVC_ID_53002104800,0.0
cat__PROD_SRVC_ID_53002104708,0.0
cat__PROD_SRVC_ID_53002104506,0.0
cat__PROD_SRVC_ID_53002104400,0.0
cat__PROD_SRVC_ID_53002104203,0.0
cat__PROD_SRVC_ID_53002104202,0.0
cat__PROD_SRVC_ID_53002104200,0.0
cat__PROD_SRVC_ID_53002103803,0.0
cat__PROD_SRVC_ID_53002102102,0.0
cat__PROD_SRVC_ID_53002102903,0.0
cat__PROD_SRVC_ID_53002102800,0.0
cat__PROD_SRVC_ID_53002102706,0.0
cat__PROD_SRVC_ID_53002102702,0.0
cat__PROD_SRVC_ID_53002102605,0.0
cat__PROD_SRVC_ID_53002102603,0.0
cat__PROD_SRVC_ID_53002102602,0.0
cat__PROD_SRVC_ID_53002102106,0.0
cat__PROD_SRVC_ID_53002102105,0.0
cat__PROD_SRVC_ID_53002102103,0.0
cat__PROD_SRVC_ID_53002103802,0.0
cat__PROD_SRVC_ID_54569172601,0.0
cat__PROD_SRVC_ID_54569172305,0.0
cat__PROD_SRVC_ID_54569172304,0.0
cat__PROD_SRVC_ID_54569170908,0.0
cat__PROD_SRVC_ID_54569170905,0.0
cat__PROD_SRVC_ID_54569170900,0.0
cat__PROD_SRVC_ID_54569169701,0.0
cat__PROD_SRVC_ID_54569097300,0.0
cat__PROD_SRVC_ID_54569096701,0.0
cat__PROD_SRVC_ID_53808079301,0.0
cat__PROD_SRVC_ID_54569093802,0.0
cat__PROD_SRVC_ID_54569091402,0.0
cat__PROD_SRVC_ID_54569091400,0.0
cat__PROD_SRVC_ID_54569091301,0.0
cat__PROD_SRVC_ID_54569091300,0.0
cat__PROD_SRVC_ID_54569090850,0.0
cat__PROD_SRVC_ID_54569084304,0.0
cat__PROD_SRVC_ID_54569083803,0.0
cat__PROD_SRVC_ID_54569083405,0.0
cat__PROD_SRVC_ID_54569066001,0.0
cat__PROD_SRVC_ID_54569094632,0.0
cat__PROD_SRVC_ID_54569312103,0.0
cat__PROD_SRVC_ID_54569306700,0.0
cat__PROD_SRVC_ID_54569295101,0.0
cat__PROD_SRVC_ID_54569295100,0.0
cat__PROD_SRVC_ID_54569283000,0.0
cat__PROD_SRVC_ID_54569273602,0.0
cat__PROD_SRVC_ID_54569263900,0.0
cat__PROD_SRVC_ID_54569254502,0.0
cat__PROD_SRVC_ID_54569250802,0.0
cat__PROD_SRVC_ID_54569246200,0.0
cat__PROD_SRVC_ID_54569172604,0.0
cat__PROD_SRVC_ID_54569226300,0.0
cat__PROD_SRVC_ID_54569223900,0.0
cat__PROD_SRVC_ID_54569223700,0.0
cat__PROD_SRVC_ID_54569209600,0.0
cat__PROD_SRVC_ID_54569195901,0.0
cat__PROD_SRVC_ID_54569193306,0.0
cat__PROD_SRVC_ID_54569176900,0.0
cat__PROD_SRVC_ID_54569175601,0.0
cat__PROD_SRVC_ID_54569173204,0.0
cat__PROD_SRVC_ID_54569172901,0.0
cat__PROD_SRVC_ID_54569236200,0.0
cat__PROD_SRVC_ID_54569054305,0.0
cat__PROD_SRVC_ID_54569054304,0.0
cat__PROD_SRVC_ID_54569054302,0.0
cat__PROD_SRVC_ID_54569054100,0.0
cat__PROD_SRVC_ID_54569053050,0.0
cat__PROD_SRVC_ID_54569052203,0.0
cat__PROD_SRVC_ID_54569052201,0.0
cat__PROD_SRVC_ID_54569052010,0.0
cat__PROD_SRVC_ID_54569051501,0.0
cat__PROD_SRVC_ID_54569050301,0.0
cat__PROD_SRVC_ID_54569064301,0.0
cat__PROD_SRVC_ID_54569048350,0.0
cat__PROD_SRVC_ID_54569048317,0.0
cat__PROD_SRVC_ID_54569048305,0.0
cat__PROD_SRVC_ID_54569048304,0.0
cat__PROD_SRVC_ID_54569048300,0.0
cat__PROD_SRVC_ID_54569047000,0.0
cat__PROD_SRVC_ID_54569046100,0.0
cat__PROD_SRVC_ID_54569045400,0.0
cat__PROD_SRVC_ID_54569044200,0.0
cat__PROD_SRVC_ID_54569041308,0.0
cat__PROD_SRVC_ID_54569048450,0.0
cat__PROD_SRVC_ID_54569064050,0.0
cat__PROD_SRVC_ID_54569061303,0.0
cat__PROD_SRVC_ID_54569061302,0.0
cat__PROD_SRVC_ID_54569060703,0.0
cat__PROD_SRVC_ID_54569060600,0.0
cat__PROD_SRVC_ID_54569058450,0.0
cat__PROD_SRVC_ID_54569058350,0.0
cat__PROD_SRVC_ID_54569057900,0.0
cat__PROD_SRVC_ID_54569057406,0.0
cat__PROD_SRVC_ID_54569057403,0.0
cat__PROD_SRVC_ID_54569054706,0.0
cat__PROD_SRVC_ID_54569057400,0.0
cat__PROD_SRVC_ID_54569057300,0.0
cat__PROD_SRVC_ID_54569057201,0.0
cat__PROD_SRVC_ID_54569057150,0.0
cat__PROD_SRVC_ID_54569057001,0.0
cat__PROD_SRVC_ID_54569056250,0.0
cat__PROD_SRVC_ID_54569055850,0.0
cat__PROD_SRVC_ID_54569055650,0.0
cat__PROD_SRVC_ID_54569054901,0.0
cat__PROD_SRVC_ID_54569054817,0.0
cat__PROD_SRVC_ID_54569057401,0.0
cat__PROD_SRVC_ID_54569435401,0.0
cat__PROD_SRVC_ID_54569434601,0.0
cat__PROD_SRVC_ID_54569434600,0.0
cat__PROD_SRVC_ID_54569430500,0.0
cat__PROD_SRVC_ID_54569430400,0.0
cat__PROD_SRVC_ID_54569430300,0.0
cat__PROD_SRVC_ID_54569424605,0.0
